case_id,start_time,end_time,estimated_budget,product_type,Activity,Resource,role
40,2020-01-15T00:36:00,2020-01-15T00:37:00,5480.48, Aluminium, Approve Quote,Emilee Dorsey,Senior Sales Engineer
40,2020-01-16T06:33:00,2020-01-16T06:33:00,5480.48, Aluminium, Submit Quote,Mariam Tate,Sales Rep
400,2020-02-26T15:05:00,2020-02-26T15:56:00,21712.87, Aluminium and Wood, Create Request for Quote,Matilda Escobar,Sales Rep
400,2020-02-27T16:51:00,2020-02-27T16:58:00,21712.87, Aluminium and Wood, Analyze Request for Quote,Korbin Miranda,Sales Engineer
400,2020-02-27T17:04:00,2020-02-27T17:06:00,21712.87, Aluminium and Wood, Prepare New Product Design,Sonny Todd,Sales Engineer
400,2020-02-28T19:25:00,2020-02-28T19:54:00,21712.87, Aluminium and Wood, Prepare Production Plan,Alyvia Berger,Production Engineer
400,2020-03-03T02:51:00,2020-03-03T10:11:00,21712.87, Aluminium and Wood, Prepare Quote,Alyvia Berger,Sales Engineer
400,2020-03-08T07:26:00,2020-03-08T07:27:00,21712.87, Aluminium and Wood, Approve Quote,Rachael Tanner,Senior Sales Engineer
400,2020-03-08T21:30:00,2020-03-08T21:30:00,21712.87, Aluminium and Wood, Submit Quote,Kamila Leblanc,Sales Rep
401,2020-02-26T15:10:00,2020-02-26T16:04:00,3888.72, Aluminium and Wood, Create Request for Quote,Lexi Larsen,Sales Rep
401,2020-02-27T13:35:00,2020-02-27T13:41:00,3888.72, Aluminium and Wood, Analyze Request for Quote,Sonny Todd,Sales Engineer
401,2020-02-27T13:48:00,2020-02-27T13:51:00,3888.72, Aluminium and Wood, Prepare New Product Design,Brynn Warren,Sales Engineer
401,2020-02-28T10:30:00,2020-02-28T10:46:00,3888.72, Aluminium and Wood, Prepare Production Plan,Rayna Jackson,Production Engineer
401,2020-03-01T02:49:00,2020-03-01T03:03:00,3888.72, Aluminium and Wood, Request Customer Info,Korbin Miranda,Sales Rep
401,2020-03-05T02:42:00,2020-03-05T03:13:00,3888.72, Aluminium and Wood, Prepare Production Plan,Alyvia Berger,Production Engineer
401,2020-03-05T04:08:00,2020-03-05T04:18:00,3888.72, Aluminium and Wood, Amend Production Plan,Nathanial Oliver,Production Engineer
401,2020-03-31T22:54:00,2020-03-31T23:06:00,3888.72, Aluminium and Wood, Prepare Production Plan,Karter Chapman,Production Engineer
401,2020-03-31T23:57:00,2020-04-01T00:10:00,3888.72, Aluminium and Wood, Amend Production Plan,Aria Bonilla,Production Engineer
401,2020-04-20T05:40:00,2020-04-20T05:59:00,3888.72, Aluminium and Wood, Prepare Production Plan,Rayna Jackson,Production Engineer
401,2020-04-20T06:55:00,2020-04-20T07:06:00,3888.72, Aluminium and Wood, Amend Production Plan,Aria Bonilla,Production Engineer
401,2020-04-28T14:39:00,2020-04-28T14:59:00,3888.72, Aluminium and Wood, Prepare Production Plan,Karter Chapman,Production Engineer
401,2020-04-28T15:51:00,2020-04-28T16:00:00,3888.72, Aluminium and Wood, Amend Production Plan,Morgan Roach,Production Engineer
401,2020-05-13T05:55:00,2020-05-13T06:09:00,3888.72, Aluminium and Wood, Prepare Production Plan,Alyvia Berger,Production Engineer
401,2020-05-13T06:56:00,2020-05-13T07:07:00,3888.72, Aluminium and Wood, Amend Production Plan,Jaylen Gardner,Production Engineer
401,2020-05-18T20:24:00,2020-05-18T20:50:00,3888.72, Aluminium and Wood, Prepare Production Plan,Alyvia Berger,Production Engineer
404,2020-02-27T03:04:00,2020-02-27T03:46:00,14143.81, Glass, Create Request for Quote,Morgan Roach,Sales Rep
404,2020-02-27T04:54:00,2020-02-27T05:01:00,14143.81, Glass, Customize Existing Product Design,Jaslene Bean,Sales Engineer
404,2020-03-09T02:51:00,2020-03-09T03:10:00,14143.81, Glass, Prepare Production Plan,Karter Chapman,Production Engineer
405,2020-02-27T07:04:00,2020-02-27T07:51:00,2769.97, Glass, Create Request for Quote,Aria Bonilla,Sales Rep
405,2020-02-27T19:01:00,2020-02-27T19:09:00,2769.97, Glass, Analyze Request for Quote,Sonny Todd,Sales Engineer
405,2020-02-27T19:13:00,2020-02-27T19:14:00,2769.97, Glass, Prepare New Product Design,Sonny Todd,Sales Engineer
405,2020-03-03T13:44:00,2020-03-03T13:55:00,2769.97, Glass, Prepare Production Plan,Karter Chapman,Production Engineer
405,2020-03-05T03:44:00,2020-03-05T09:04:00,2769.97, Glass, Prepare Quote,Alyvia Berger,Sales Engineer
405,2020-03-11T05:47:00,2020-03-11T05:48:00,2769.97, Glass, Approve Quote,Rachael Tanner,Senior Sales Engineer
405,2020-03-14T01:19:00,2020-03-14T01:19:00,2769.97, Glass, Submit Quote,Katelyn Pitts,Sales Rep
408,2020-02-27T19:25:00,2020-02-27T19:45:00,1193.33, Aluminium, Create Request for Quote,Morgan Roach,Sales Rep
408,2020-02-28T19:24:00,2020-02-28T19:31:00,1193.33, Aluminium, Analyze Request for Quote,Korbin Miranda,Sales Engineer
408,2020-02-28T19:35:00,2020-02-28T19:38:00,1193.33, Aluminium, Prepare New Product Design,Sonny Todd,Sales Engineer
408,2020-03-04T23:27:00,2020-03-04T23:54:00,1193.33, Aluminium, Prepare Production Plan,Karter Chapman,Production Engineer
408,2020-03-06T04:17:00,2020-03-06T17:22:00,1193.33, Aluminium, Prepare Quote,Rayna Jackson,Sales Engineer
408,2020-03-12T02:08:00,2020-03-12T02:09:00,1193.33, Aluminium, Approve Quote,Hugh Collins,Senior Sales Engineer
408,2020-03-13T20:10:00,2020-03-13T20:10:00,1193.33, Aluminium, Submit Quote,Kamila Leblanc,Sales Rep
41,2020-01-05T10:01:00,2020-01-05T10:33:00,24596.73, Aluminium, Create Request for Quote,Bailee Barr,Sales Rep
41,2020-01-06T03:07:00,2020-01-06T03:15:00,24596.73, Aluminium, Analyze Request for Quote,Brynn Warren,Sales Engineer
41,2020-01-06T03:19:00,2020-01-06T03:20:00,24596.73, Aluminium, Prepare New Product Design,Sonny Todd,Sales Engineer
41,2020-01-06T15:49:00,2020-01-06T16:15:00,24596.73, Aluminium, Prepare Production Plan,Karter Chapman,Production Engineer
41,2020-01-07T14:23:00,2020-01-08T01:07:00,24596.73, Aluminium, Prepare Quote,Karter Chapman,Sales Engineer
41,2020-01-11T04:36:00,2020-01-11T04:37:00,24596.73, Aluminium, Approve Quote,Emilee Dorsey,Senior Sales Engineer
41,2020-01-13T08:03:00,2020-01-13T08:03:00,24596.73, Aluminium, Submit Quote,Mariam Tate,Sales Rep
411,2020-02-28T07:52:00,2020-02-28T08:30:00,10954.39, Aluminium and Glass, Create Request for Quote,Aria Bonilla,Sales Rep
411,2020-02-28T16:37:00,2020-02-28T16:41:00,10954.39, Aluminium and Glass, Customize Existing Product Design,Roland Salazar,Sales Engineer
411,2020-03-03T22:05:00,2020-03-03T22:11:00,10954.39, Aluminium and Glass, Prepare Production Plan,Alyvia Berger,Production Engineer
411,2020-03-05T01:52:00,2020-03-05T09:01:00,10954.39, Aluminium and Glass, Prepare Quote,Karter Chapman,Sales Engineer
411,2020-03-10T16:25:00,2020-03-10T16:26:00,10954.39, Aluminium and Glass, Approve Quote,Morgan Roach,Senior Sales Engineer
411,2020-03-12T16:44:00,2020-03-12T16:44:00,10954.39, Aluminium and Glass, Submit Quote,Mariam Tate,Sales Rep
413,2020-02-28T13:15:00,2020-02-28T13:46:00,24415.17, Aluminium, Create Request for Quote,Hugh Collins,Sales Rep
413,2020-03-01T02:17:00,2020-03-01T02:25:00,24415.17, Aluminium, Analyze Request for Quote,Brynn Warren,Sales Engineer
413,2020-03-01T02:30:00,2020-03-01T02:31:00,24415.17, Aluminium, Prepare New Product Design,Sonny Todd,Sales Engineer
413,2020-03-04T18:11:00,2020-03-04T18:38:00,24415.17, Aluminium, Prepare Production Plan,Rayna Jackson,Production Engineer
413,2020-03-05T20:13:00,2020-03-06T03:44:00,24415.17, Aluminium, Prepare Quote,Karter Chapman,Sales Engineer
413,2020-03-14T04:12:00,2020-03-14T04:13:00,24415.17, Aluminium, Approve Quote,Aria Bonilla,Senior Sales Engineer
413,2020-03-15T06:49:00,2020-03-15T06:49:00,24415.17, Aluminium, Submit Quote,Mariam Tate,Sales Rep
414,2020-02-28T19:23:00,2020-02-28T19:48:00,6898.7, Aluminium and Wood, Create Request for Quote,Matilda Escobar,Sales Rep
414,2020-03-01T06:16:00,2020-03-01T06:20:00,6898.7, Aluminium and Wood, Analyze Request for Quote,Brynn Warren,Sales Engineer
414,2020-03-01T06:24:00,2020-03-01T06:26:00,6898.7, Aluminium and Wood, Prepare New Product Design,Sonny Todd,Sales Engineer
414,2020-03-04T17:33:00,2020-03-04T18:10:00,6898.7, Aluminium and Wood, Prepare Production Plan,Rayna Jackson,Production Engineer
414,2020-03-05T13:56:00,2020-03-06T04:17:00,6898.7, Aluminium and Wood, Prepare Quote,Rayna Jackson,Sales Engineer
414,2020-03-09T16:42:00,2020-03-09T16:43:00,6898.7, Aluminium and Wood, Approve Quote,Mitchell Mckay,Senior Sales Engineer
414,2020-03-10T22:37:00,2020-03-10T22:37:00,6898.7, Aluminium and Wood, Submit Quote,Giuliana Cantrell,Sales Rep
418,2020-03-01T06:31:00,2020-03-01T07:02:00,15448.89, Aluminium and Glass, Create Request for Quote,Morgan Roach,Sales Rep
418,2020-03-02T05:58:00,2020-03-02T06:06:00,15448.89, Aluminium and Glass, Analyze Request for Quote,Korbin Miranda,Sales Engineer
419,2020-03-01T06:58:00,2020-03-01T07:26:00,5890.78, Aluminium and Glass, Create Request for Quote,Jaylen Gardner,Sales Rep
419,2020-03-02T02:41:00,2020-03-02T02:48:00,5890.78, Aluminium and Glass, Analyze Request for Quote,Korbin Miranda,Sales Engineer
419,2020-03-02T02:52:00,2020-03-02T02:54:00,5890.78, Aluminium and Glass, Prepare New Product Design,Brynn Warren,Sales Engineer
419,2020-03-07T05:03:00,2020-03-07T05:27:00,5890.78, Aluminium and Glass, Prepare Production Plan,Rayna Jackson,Production Engineer
419,2020-03-08T10:22:00,2020-03-08T14:57:00,5890.78, Aluminium and Glass, Prepare Quote,Rayna Jackson,Sales Engineer
419,2020-03-14T03:41:00,2020-03-14T03:42:00,5890.78, Aluminium and Glass, Approve Quote,Aria Bonilla,Senior Sales Engineer
419,2020-03-15T01:48:00,2020-03-15T01:48:00,5890.78, Aluminium and Glass, Submit Quote,Giuliana Cantrell,Sales Rep
42,2020-01-05T15:15:00,2020-01-05T15:21:00,24646.28, Aluminium, Create Request for Quote,Jaylen Gardner,Sales Rep
42,2020-01-05T20:42:00,2020-01-05T20:56:00,24646.28, Aluminium, Customize Existing Product Design,Jaslene Bean,Sales Engineer
42,2020-01-06T16:15:00,2020-01-06T16:33:00,24646.28, Aluminium, Prepare Production Plan,Karter Chapman,Production Engineer
42,2020-01-07T05:26:00,2020-01-07T11:17:00,24646.28, Aluminium, Prepare Quote,Rayna Jackson,Sales Engineer
42,2020-01-09T23:18:00,2020-01-09T23:19:00,24646.28, Aluminium, Approve Quote,Hugh Collins,Senior Sales Engineer
42,2020-01-11T01:04:00,2020-01-11T01:04:00,24646.28, Aluminium, Submit Quote,Arturo Horton,Sales Rep
423,2020-03-02T07:36:00,2020-03-02T08:31:00,15423.57, Aluminium, Create Request for Quote,Matilda Escobar,Sales Rep
423,2020-03-02T20:09:00,2020-03-02T20:18:00,15423.57, Aluminium, Analyze Request for Quote,Brynn Warren,Sales Engineer
424,2020-03-02T12:11:00,2020-03-02T12:58:00,1756.88, Aluminium and Glass, Create Request for Quote,Jaslene Bean,Sales Rep
424,2020-03-02T14:02:00,2020-03-02T14:09:00,1756.88, Aluminium and Glass, Customize Existing Product Design,Mitchell Mckay,Sales Engineer
424,2020-03-05T01:07:00,2020-03-05T01:25:00,1756.88, Aluminium and Glass, Prepare Production Plan,Alyvia Berger,Production Engineer
424,2020-03-05T02:19:00,2020-03-05T02:28:00,1756.88, Aluminium and Glass, Amend Production Plan,Morgan Roach,Production Engineer
424,2020-03-05T09:05:00,2020-03-05T09:15:00,1756.88, Aluminium and Glass, Prepare Production Plan,Alyvia Berger,Production Engineer
424,2020-03-07T15:18:00,2020-03-08T02:57:00,1756.88, Aluminium and Glass, Prepare Quote,Alyvia Berger,Sales Engineer
424,2020-03-16T01:27:00,2020-03-16T01:28:00,1756.88, Aluminium and Glass, Approve Quote,Nathanial Oliver,Senior Sales Engineer
424,2020-03-17T23:33:00,2020-03-17T23:33:00,1756.88, Aluminium and Glass, Submit Quote,Katelyn Pitts,Sales Rep
425,2020-03-02T23:51:00,2020-03-03T00:02:00,334.15, Aluminium and Wood, Create Request for Quote,Nathanial Oliver,Sales Rep
425,2020-03-03T03:24:00,2020-03-03T03:33:00,334.15, Aluminium and Wood, Customize Existing Product Design,Bailee Barr,Sales Engineer
425,2020-03-14T04:58:00,2020-03-14T05:11:00,334.15, Aluminium and Wood, Prepare Production Plan,Rayna Jackson,Production Engineer
43,2020-01-05T20:18:00,2020-01-05T21:04:00,4146.37, Glass, Create Request for Quote,Dallas Melendez,Sales Rep
43,2020-01-06T15:18:00,2020-01-06T15:27:00,4146.37, Glass, Analyze Request for Quote,Brynn Warren,Sales Engineer
43,2020-01-06T15:35:00,2020-01-06T15:37:00,4146.37, Glass, Prepare New Product Design,Brynn Warren,Sales Engineer
43,2020-01-06T21:23:00,2020-01-06T21:50:00,4146.37, Glass, Prepare Production Plan,Karter Chapman,Production Engineer
43,2020-01-10T05:23:00,2020-01-10T17:44:00,4146.37, Glass, Prepare Quote,Alyvia Berger,Sales Engineer
43,2020-01-12T21:23:00,2020-01-12T21:24:00,4146.37, Glass, Approve Quote,Nathanial Oliver,Senior Sales Engineer
43,2020-01-18T17:31:00,2020-01-18T17:31:00,4146.37, Glass, Submit Quote,Arturo Horton,Sales Rep
431,2020-03-03T22:36:00,2020-03-03T23:05:00,3775.68, Aluminium and Wood, Create Request for Quote,Mitchell Mckay,Sales Rep
431,2020-03-04T05:59:00,2020-03-04T06:12:00,3775.68, Aluminium and Wood, Customize Existing Product Design,Roland Salazar,Sales Engineer
431,2020-03-08T22:56:00,2020-03-08T23:13:00,3775.68, Aluminium and Wood, Prepare Production Plan,Alyvia Berger,Production Engineer
431,2020-03-11T10:54:00,2020-03-11T15:10:00,3775.68, Aluminium and Wood, Prepare Quote,Karter Chapman,Sales Engineer
431,2020-03-15T14:26:00,2020-03-15T14:27:00,3775.68, Aluminium and Wood, Approve Quote,Rachael Tanner,Senior Sales Engineer
431,2020-03-18T00:25:00,2020-03-18T00:25:00,3775.68, Aluminium and Wood, Submit Quote,Katelyn Pitts,Sales Rep
434,2020-03-04T04:42:00,2020-03-04T05:32:00,6765.14, Aluminium, Create Request for Quote,Rachael Tanner,Sales Rep
434,2020-03-04T08:38:00,2020-03-04T08:46:00,6765.14, Aluminium, Customize Existing Product Design,Aria Bonilla,Sales Engineer
434,2020-03-04T18:53:00,2020-03-04T19:06:00,6765.14, Aluminium, Prepare Production Plan,Rayna Jackson,Production Engineer
434,2020-03-06T17:20:00,2020-03-07T07:29:00,6765.14, Aluminium, Prepare Quote,Alyvia Berger,Sales Engineer
434,2020-03-12T06:23:00,2020-03-12T06:24:00,6765.14, Aluminium, Approve Quote,Rachael Tanner,Senior Sales Engineer
434,2020-03-12T21:54:00,2020-03-13T07:19:00,6765.14, Aluminium, Amend Quote,Rayna Jackson,Sales Engineer
434,2020-03-13T14:48:00,2020-03-13T14:49:00,6765.14, Aluminium, Approve Quote,Morgan Roach,Senior Sales Engineer
434,2020-03-15T01:48:00,2020-03-15T01:48:00,6765.14, Aluminium, Submit Quote,Giuliana Cantrell,Sales Rep
437,2020-03-04T21:28:00,2020-03-04T22:15:00,2260.04, Aluminium and Glass, Create Request for Quote,Jaslene Bean,Sales Rep
437,2020-03-05T02:47:00,2020-03-05T02:58:00,2260.04, Aluminium and Glass, Customize Existing Product Design,Emilee Dorsey,Sales Engineer
437,2020-03-08T22:48:00,2020-03-08T23:05:00,2260.04, Aluminium and Glass, Prepare Production Plan,Karter Chapman,Production Engineer
437,2020-03-08T23:53:00,2020-03-08T23:58:00,2260.04, Aluminium and Glass, Amend Production Plan,Dallas Melendez,Production Engineer
437,2020-03-09T01:51:00,2020-03-09T02:37:00,2260.04, Aluminium and Glass, Prepare Production Plan,Alyvia Berger,Production Engineer
437,2020-03-11T17:23:00,2020-03-12T02:44:00,2260.04, Aluminium and Glass, Prepare Quote,Alyvia Berger,Sales Engineer
437,2020-03-16T03:07:00,2020-03-16T03:08:00,2260.04, Aluminium and Glass, Approve Quote,Dallas Melendez,Senior Sales Engineer
437,2020-03-20T11:20:00,2020-03-20T11:20:00,2260.04, Aluminium and Glass, Submit Quote,Arturo Horton,Sales Rep
438,2020-03-05T01:49:00,2020-03-05T02:17:00,3129.01, Aluminium and Wood, Create Request for Quote,Bailee Barr,Sales Rep
438,2020-03-05T22:02:00,2020-03-05T22:07:00,3129.01, Aluminium and Wood, Analyze Request for Quote,Sonny Todd,Sales Engineer
438,2020-03-05T22:12:00,2020-03-05T22:14:00,3129.01, Aluminium and Wood, Prepare New Product Design,Korbin Miranda,Sales Engineer
438,2020-03-07T07:45:00,2020-03-07T08:04:00,3129.01, Aluminium and Wood, Prepare Production Plan,Alyvia Berger,Production Engineer
438,2020-03-08T00:03:00,2020-03-08T00:29:00,3129.01, Aluminium and Wood, Request Customer Info,Brynn Warren,Sales Rep
438,2020-03-09T01:48:00,2020-03-09T01:58:00,3129.01, Aluminium and Wood, Prepare Production Plan,Karter Chapman,Production Engineer
438,2020-03-09T02:44:00,2020-03-09T02:55:00,3129.01, Aluminium and Wood, Amend Production Plan,Nathanial Oliver,Production Engineer
438,2020-03-15T23:39:00,2020-03-16T00:09:00,3129.01, Aluminium and Wood, Prepare Production Plan,Rayna Jackson,Production Engineer
438,2020-03-16T00:58:00,2020-03-16T01:13:00,3129.01, Aluminium and Wood, Amend Production Plan,Bailee Barr,Production Engineer
438,2020-03-20T12:46:00,2020-03-20T13:01:00,3129.01, Aluminium and Wood, Prepare Production Plan,Karter Chapman,Production Engineer
438,2020-03-20T13:55:00,2020-03-20T14:03:00,3129.01, Aluminium and Wood, Amend Production Plan,Nathanial Oliver,Production Engineer
438,2020-03-21T18:50:00,2020-03-21T19:14:00,3129.01, Aluminium and Wood, Prepare Production Plan,Rayna Jackson,Production Engineer
438,2020-03-21T20:02:00,2020-03-21T20:11:00,3129.01, Aluminium and Wood, Amend Production Plan,Jaylen Gardner,Production Engineer
438,2020-05-20T15:58:00,2020-05-20T16:19:00,3129.01, Aluminium and Wood, Prepare Production Plan,Alyvia Berger,Production Engineer
438,2020-05-20T17:12:00,2020-05-20T17:18:00,3129.01, Aluminium and Wood, Amend Production Plan,Aria Bonilla,Production Engineer
438,2020-06-01T10:40:00,2020-06-01T11:06:00,3129.01, Aluminium and Wood, Prepare Production Plan,Alyvia Berger,Production Engineer
438,2020-06-06T00:00:00,2020-06-06T10:50:00,3129.01, Aluminium and Wood, Prepare Quote,Karter Chapman,Sales Engineer
438,2020-06-10T23:28:00,2020-06-10T23:29:00,3129.01, Aluminium and Wood, Approve Quote,Bailee Barr,Senior Sales Engineer
438,2020-06-12T22:59:00,2020-06-12T22:59:00,3129.01, Aluminium and Wood, Submit Quote,Mariam Tate,Sales Rep
44,2020-01-05T22:04:00,2020-01-05T22:28:00,10554.53, Glass, Create Request for Quote,Rachael Tanner,Sales Rep
44,2020-01-06T18:44:00,2020-01-06T18:49:00,10554.53, Glass, Analyze Request for Quote,Korbin Miranda,Sales Engineer
44,2020-01-06T18:52:00,2020-01-06T18:54:00,10554.53, Glass, Prepare New Product Design,Sonny Todd,Sales Engineer
44,2020-01-06T20:33:00,2020-01-06T20:57:00,10554.53, Glass, Prepare Production Plan,Alyvia Berger,Production Engineer
44,2020-01-09T04:05:00,2020-01-09T08:06:00,10554.53, Glass, Prepare Quote,Karter Chapman,Sales Engineer
44,2020-01-12T18:44:00,2020-01-12T18:45:00,10554.53, Glass, Approve Quote,Bailee Barr,Senior Sales Engineer
44,2020-01-18T15:57:00,2020-01-18T15:57:00,10554.53, Glass, Submit Quote,Mariam Tate,Sales Rep
446,2020-03-06T16:25:00,2020-03-06T16:31:00,4.25, Aluminium and Glass, Create Request for Quote,Jaslene Bean,Sales Rep
446,2020-03-06T22:09:00,2020-03-06T22:21:00,4.25, Aluminium and Glass, Customize Existing Product Design,Hugh Collins,Sales Engineer
446,2020-03-08T21:12:00,2020-03-08T21:48:00,4.25, Aluminium and Glass, Prepare Production Plan,Rayna Jackson,Production Engineer
446,2020-03-08T22:43:00,2020-03-08T22:55:00,4.25, Aluminium and Glass, Amend Production Plan,Dallas Melendez,Production Engineer
446,2020-03-13T22:35:00,2020-03-13T23:13:00,4.25, Aluminium and Glass, Prepare Production Plan,Karter Chapman,Production Engineer
446,2020-03-14T00:06:00,2020-03-14T00:12:00,4.25, Aluminium and Glass, Amend Production Plan,Lexi Larsen,Production Engineer
446,2020-03-14T01:12:00,2020-03-14T01:31:00,4.25, Aluminium and Glass, Prepare Production Plan,Karter Chapman,Production Engineer
448,2020-03-06T21:05:00,2020-03-06T21:22:00,128.89, Aluminium, Create Request for Quote,Aria Bonilla,Sales Rep
448,2020-03-07T18:24:00,2020-03-07T18:29:00,128.89, Aluminium, Analyze Request for Quote,Sonny Todd,Sales Engineer
448,2020-03-07T18:36:00,2020-03-07T18:38:00,128.89, Aluminium, Prepare New Product Design,Sonny Todd,Sales Engineer
448,2020-03-08T18:34:00,2020-03-08T19:03:00,128.89, Aluminium, Prepare Production Plan,Alyvia Berger,Production Engineer
448,2020-03-09T18:36:00,2020-03-10T09:00:00,128.89, Aluminium, Prepare Quote,Rayna Jackson,Sales Engineer
448,2020-03-14T11:53:00,2020-03-14T11:54:00,128.89, Aluminium, Approve Quote,Nathanial Oliver,Senior Sales Engineer
448,2020-03-15T01:48:00,2020-03-15T01:48:00,128.89, Aluminium, Submit Quote,Giuliana Cantrell,Sales Rep
